 "Ferrero,nutella";"Nutella";"NaN";"Produits à tartiner sucrés";"None";"e";"Bi1,Magasins U";"Sucre, huile de palme, noisettes 13%, cacao maigre 7,4%, lait écrémé en poudre 6,6%, lactoserum en poudre, émulsifiants : lécithines [soja], vanilline."
 "Mocitos";"Confiture extra de fraises";"NaN";"Produits à tartiner sucrés";"None";"d";"";"fraises, sucre, sirop e glucose-fructose, épaississant: pectine et acidifiant: acide citrique"
 "Bio Village";"Pâte à tartiner aux noisettes";"NaN";"Produits à tartiner sucrés";"None";"e";"NaN";"NaN"
 "U";"Pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Sucre, huile de tournesol, beurre de cacao, noisettes 13%, cacao maigre en poudre 7,4%, lait écrémé en poudre, lactoserum en poudre, émulsifiant: lécithines de tournesol."
 "U";"Pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Sucre, huile de tournesol, beurre de cacao, noisettes 13%, cacao maigre en poudre 7,4%, lait écrémé en poudre, lactoserum en poudre, émulsifiant: lécithines de tournesol."
 "U";"Pâte à tartiner";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Sucre, huile de tournesol, beurre de cacao, noisettes 13%, cacao maigre en poudre 7,4%, lait écrémé en poudre, lactoserum en poudre, émulsifiant: lécithines de tournesol."
 "Valade,We Bio!";"Cerise";"NaN";"Produits à tartiner sucrés";"None";"c";"Magasins U";"Cerises 55%, sucre de canne, jus de citron concentré, gélifiant : pectines, correcteur d'acidité : citrate de calcium"
 "Val de Vézère";"Confiture de fraise";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Sirop de glucose-fructose, fraises 45 % (dont 28 % de purée à base de concentré), sucre, acidifiant : acide citrique, gélifiant : pectines."
 "Albert Ménès";"Pâte à tartiner Noisettes du Piémont 20%";"NaN";"Produits à tartiner sucrés";"None";"e";"";"sucre, NOISETTES Piémont 1.G.P. (20% matieres grasses végétales non hydrogénées (colza, karité Coprah), cacao maigre en poudre, LAIT écrémé en poudre émulsifiant (lécithine de soJA), arôme naturel. PEUT CONTENIR DES TRACES D'AUTRES FRUITS À COQUES"
 "Élodie";"Gelée mûres";"NaN";"Produits à tartiner sucrés";"None";"d";"Intermarché";"Jus de mûres, sucre, sucre roux de canne, gélifiant : pectines, acidifiant : acide citrique."
 "Élodie";"Gelée mûres";"NaN";"Produits à tartiner sucrés";"None";"d";"Intermarché";"Jus de mûres, sucre, sucre roux de canne, gélifiant : pectines, acidifiant : acide citrique."
 "Cora";"Confiture extra Fraise";"NaN";"Produits à tartiner sucrés";"None";"d";"Cora";"Fraises 50%, sucre, sucre roux de canne, gélifiant : pectine de fruit, acidifiant : acide citrique"
 "Les comtes de provence,Comtes";"Confiture Fruits Rouges BIO";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Fruits* 63% (fraise* 35%, cerise* 17%), sucre de canne*, gélifiant : pectine de fruits non amidée, acidifiant : jus concentré de citron*."
 "M amour,M'amour,Guy Lesueur";"Confiture de Coco";"NaN";"Produits à tartiner sucrés";"None";"e";"Auchan";"Coco, sucre de canne, sucre blanc, gélifiant : pectine de fruits, acidifiant : acide citrique."
 "M amour,M'amour,Guy Lesueur";"Confiture de Coco";"NaN";"Produits à tartiner sucrés";"None";"e";"Auchan";"Coco, sucre de canne, sucre blanc, gélifiant : pectine de fruits, acidifiant : acide citrique."
 "jean hervé";"chocolade Crunchy";"NaN";"Produits à tartiner sucrés";"None";"d";"";"_Noisettes_ 35%*, sucre de canne roux*, _Lait_ entier en poudre*, Huile de palme non hydrogénée*, Poudre de cacao non dégraissé issu du commerce équitable 7%*, Huile de tournesol*, sirop d'agave*, Huile de _noix_*, Extrait de vanille*, sel de mer.
*issu de l'agriculture biologique."
 "Eco+";"Confiture de fraise";"NaN";"Produits à tartiner sucrés";"None";"c";"NaN";"Sirop de glucose-fructose et purée de fraises à base de concentré 35 %, sucre, acidifiant : acide citrique, gélifiant : pectines. Préparée avec 35 g de fruits pour 100 g de produit fini. CONSERVATION consommer"
 "Les 4 Saisons";"Orange";"NaN";"Produits à tartiner sucrés";"None";"d";"Monoprix, Magasins U";"Orange, sucre, gélifiant : pectine. Teneur totale en sucre : 60 gr pour 100 gr. Confiture préparée avec 65 grammes de fruits pour 100 grammes."
 "Les 4 Saisons";"Orange";"NaN";"Produits à tartiner sucrés";"None";"d";"Monoprix, Magasins U";"Orange, sucre, gélifiant : pectine. Teneur totale en sucre : 60 gr pour 100 gr. Confiture préparée avec 65 grammes de fruits pour 100 grammes."
 "Carrefour";"Ananas";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Sucre, ananas, purée d'ananas, sucre de canne, gélifiant : pectines de fruits, acidifiant : acide citrique, antioxydant : acide ascorbique. "
 "Carrefour";"Ananas";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Sucre, ananas, purée d'ananas, sucre de canne, gélifiant : pectines de fruits, acidifiant : acide citrique, antioxydant : acide ascorbique. "
 "Auchan";"Gelée de framboises";"NaN";"Produits à tartiner sucrés";"None";"d";"Auchan";"Jus de framboises à base de concentré, sucre, gélifiant : pectines, acidifiant: acide citrique. Préparée avec 50g de fruits pour 100g"
 "Auchan";"Gelée de framboises";"NaN";"Produits à tartiner sucrés";"None";"d";"Auchan";"Jus de framboises à base de concentré, sucre, gélifiant : pectines, acidifiant: acide citrique. Préparée avec 50g de fruits pour 100g"
 "Bonne Maman";"Abricots et Mangues";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour";"Fruits (abricots 40%, mangues 10%), sucre, sucre roux de canne, jus de citrons concentré et, éventuellement, gélifiant : pectine de fruits"
 "Bonne Maman";"Confiture de mirabelles";"NaN";"Produits à tartiner sucrés";"None";"c";"Magasins U";"mirabelles, sucre, sucre roux de canne, jus de citrons concentré, gélifiant : pectine de fruits."
 "Naturalia";"Confiture extra de fraises";"NaN";"Produits à tartiner sucrés";"None";"c";"Naturalia";"Fraises*, sucre de canne non raffine*, agent gelifiant: pectines de fruits, jus concentré de citron*. Ingrédients issus de l'agriculture biologique. Préparée avec 65 g de fruits pour 100 g de produit fini. leneur totale en sucres 55 q pour 100 g de produit fini."
 "Brieuc";"Onctueux de Caramel";"NaN";"Produits à tartiner sucrés";"None";"e";"Carrefour,Magasins U,Magasin Brieuc";"Sucre, _crème_ (dont stabilisant : carraghénanes), eau, _beurre_ 2.5%, sirop de glucose, sel de Guérande 1.28%"
 "Lotus";"Speculoos Crunchy à tartiner";"NaN";"Produits à tartiner sucrés";"None";"e";"Delhaize";""
 "Galler";"Pâte à Tartiner Chocolat Noir 85";"NaN";"Produits à tartiner sucrés";"None";"e";"Delhaize";"_Lait_ concentré sucré (_lait_, sucre), sirop de glucose, chocolat noir à min. 85% cacao (pâte de cacao, sucre, beurre de cacao, émulsifiant : lécithine de _soja_), sirop de sucre inverti, pâte de cacao, sucre caramélisé, sirop de glucose-fructose caramélisé."
 "Galler";"Pâte à Tartiner Chocolat Noir 85";"NaN";"Produits à tartiner sucrés";"None";"e";"Delhaize";"_Lait_ concentré sucré (_lait_, sucre), sirop de glucose, chocolat noir à min. 85% cacao (pâte de cacao, sucre, beurre de cacao, émulsifiant : lécithine de _soja_), sirop de sucre inverti, pâte de cacao, sucre caramélisé, sirop de glucose-fructose caramélisé."
 "Galler";"Pâte à Tartiner Chocolat Noir 85";"NaN";"Produits à tartiner sucrés";"None";"e";"Delhaize";"_Lait_ concentré sucré (_lait_, sucre), sirop de glucose, chocolat noir à min. 85% cacao (pâte de cacao, sucre, beurre de cacao, émulsifiant : lécithine de _soja_), sirop de sucre inverti, pâte de cacao, sucre caramélisé, sirop de glucose-fructose caramélisé."
 "Ferrero";"Nutella";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Zucker, Palmöl, HASELNÜSSE (13 %) MAGERMILCHPU LVER (8,7 %), fettarmer Kakao (7,4 %), Emulgator: Lecithine (SOJA), Vanillin."
 "Milka,Milk Jumbo,chateau";"Milkjumbo";"NaN";"Produits à tartiner sucrés";"None";"e";"aldi";"Chocolat au lait (sucre, _lait_ entier en poudre, beurre de cacao, pâte de cacao, _babeurre_ en poudre, _lactose_, émulsifiant : lécithine (_soja_), extrait de vanille), matière grasse végétale (palme), sucre, _babeurre_ en poudre, farine de _froment_, _noisettes_ broyées (7,3%), cacao maigre (2,8%), graisse _butyrique_, amidon de _blé_, pâte de cacao, émulsifiant : lécithine (_soja_), _crème_ en poudre, beurre de cacao, poudre à lever : carbonate acide sodium, sel, extrait de vanille."
 "Confipote,Materne";"Confipote ananas & coco";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour";"fruits 65% (ananas 57.5%, noix de coco râpée 7.5%), sucre, gélifiant: pectine de fruit, acidifiant: acide citrique, correcteur d'acidité: citrate de calcium"
 "Andros";"Confiture Extra Framboises";"NaN";"Produits à tartiner sucrés";"None";"c";"";"sucre, framboise, gélifiant : pectine de fruits, acidifiant : acide citrique"
 "Andros";"Confiture Extra Framboises";"NaN";"Produits à tartiner sucrés";"None";"c";"";"sucre, framboise, gélifiant : pectine de fruits, acidifiant : acide citrique"
 "Andros";"Confiture Extra Framboises";"NaN";"Produits à tartiner sucrés";"None";"c";"";"sucre, framboise, gélifiant : pectine de fruits, acidifiant : acide citrique"
 "Lune de Miel";"Miel et Ginseng";"NaN";"Produits à tartiner sucrés";"None";"d";"Intermarché, Magasins U";"Miel (99 %), extrait concentré de ginseng (1 %)."
 "Lune de Miel";"Miel et Ginseng";"NaN";"Produits à tartiner sucrés";"None";"d";"Intermarché, Magasins U";"Miel (99 %), extrait concentré de ginseng (1 %)."
 "Valade,We bio!";"Confiture de figue";"NaN";"Produits à tartiner sucrés";"None";"c";"Magasins U";"Figues* 55%, sucre de canne*, jus de citron concentré*, gélifiant: pectines, correcteur d'acidité: citrate de calcium. *Ingrédients issus de l'agriculture biologique. Prepare avec 55g de fruits pour 100g. Teneur totale en sucres: 48g pour 100g."
 "Itinéraire des Saveurs,Intermarché";"Mirabelles de lorraine";"NaN";"Produits à tartiner sucrés";"None";"c";"Intermarché";"Mirabelles de Lorraine 65 %, sucre de canne, gélifiant : pectines, acidifiant : acide citrique, antioxydant : acide ascorbique."
 "Elodie,Intermarché";"Confiture rhubarbe";"NaN";"Produits à tartiner sucrés";"None";"d";"Intermarché";"Rhubarbe, sucre, roux de canne, de gélifiant : pectines."
 "Belle France";"Pâte à tartiner aux noisettes";"NaN";"Produits à tartiner sucrés";"None";"e";"G20";"sucre, huiles et graisses végétales (tournesol et beurre de cacao), _noisettes_ (13%), cacao maigre en poudre (7%), _lait_ écrémé en poudre, _lactosérum_ en poudre, _lactose_, émulsifiant : lécithine de tournesol, arôme naturel de vanille."
 "La Vie Claire";"Beurre de cacahuète Bio";"NaN";"Produits à tartiner sucrés";"None";"d";"La Vie Claire";"_Arachides_ 90 %, huile de palme, sucre de canne, sel."
 "La Vie Claire";"Beurre de cacahuète Bio";"NaN";"Produits à tartiner sucrés";"None";"d";"La Vie Claire";"_Arachides_ 90 %, huile de palme, sucre de canne, sel."
 "Lucien Georgelin";"Abricot les Fruits Bio";"NaN";"Produits à tartiner sucrés";"None";"c";"";""
 "Monoprix Gourmet,Monoprix";"Pâte à tartiner au caramel et sel de Guérande";"NaN";"Produits à tartiner sucrés";"None";"e";"Monoprix";"pâte de _noisette_ 40 %, chocolat au _lait_ 26 % (sucre, beurre de cacao, poudre de _lait_ entier, pâte de cacao, arôme naturel de vanille), huile de colza, sirop de glucose, caramel 7,6 % (sucre, poudre de _lait_ entier, _beurre_), sucre, sel de Guérande 0,2 %, arôme naturel, colorant : caramel ordinaire."
 "Monoprix Gourmet";"Confiture à la figue de provence, 65% de fruits";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Figues 65% - sucre de canne - jus de citron concentré - gélifiant : pectines"
 "Jean Hervé";"Pâte à tartiner KOKOLO Noisette-Noix de coco";"NaN";"Produits à tartiner sucrés";"None";"d";"";"noisettes* 38%, suc de canne intégral*, amande blanche*, noix de coco* 13%, beurre de cacao*, extrait de vanille*, sel de mer.
*issu de l'agriculture biologique."
 "Confit de Provence";"Confiture De Mirabelle De Lorraine";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Mirabelle de Lorraine biologique, sucre de canne biologique, acidifiant: jus concentré de citron biologique, gélifiant : pectine de fruits."
 "Vergers des alpilles";"Confiture de framboise au sucre de canne Bio";"NaN";"Produits à tartiner sucrés";"None";"c";"";""
 "Vergers Des Alpilles";"Confiture fraise bio";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Fraise biologique, sucre de canne biologique, gélifiant : pectine de fruits, acidifiant : jus concentré de citron biologique."
 "Les 4 Saisons";"La Freizh";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour, Magasins U";"Fraise, sucre, gélifiant : pectine"
 "Les 4 Saisons";"La Freizh";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour, Magasins U";"Fraise, sucre, gélifiant : pectine"
 "Les 4 Saisons";"La Freizh";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour, Magasins U";"Fraise, sucre, gélifiant : pectine"
 "Nos Régions ont du Talent,Lucien Georgelin";"Prunes du Lot et Garonne";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Prunes du Lot et Garonne, sucre de canne, gélifiant: pectines, jus de citron concentré "
 "Auchan";"Confiture de Figues Allégée en Sucre";"NaN";"Produits à tartiner sucrés";"None";"c";"Auchan";"Figues 50%, sucre, gélifiant : pectines, acidifiant : acide citrique."
 "Auchan";"Confiture de Figues Allégée en Sucre";"NaN";"Produits à tartiner sucrés";"None";"c";"Auchan";"Figues 50%, sucre, gélifiant : pectines, acidifiant : acide citrique."
 "Bonne Maman";"Framboise Willamette";"NaN";"Produits à tartiner sucrés";"None";"c";"";"framboises 60% (dont Willamette 50%), sucre, jus de citron concentré, gélifiant : pectine de fruits."
 "RAPUNZEL";"Samba";"NaN";"Produits à tartiner sucrés";"None";"d";"";"noisettes 45%, sucre de canne complet, sucre de canne roux, graisse de palme non hydrogénée, lait entier en poudre, cacao maigre en poudre 4%, vanille Bourbon.
# sucre de canne complet RAPADURA et sucre de canne roux Cristallino"
 "Carrefour";"Pâte à tartiner
Intense";"NaN";"Produits à tartiner sucrés";"None";"e";"Carrefour";"Sucre, huile végétale de colza, cacao maigre en poudre 16%, graisse végétale de palme 11%*, lactose, émulsifiant : lécithines (tournesol), arôme.
peut contenir des traces de céréales contenant du gluten, de soja, d'arachides et de fruits à coque.
*ce produit contient de l'huile de palme certifiée durable par la rspo (table ronde pour une huile de palme durable). www.rspo.org"
 "Carrefour";"Pâte à tartiner
Intense";"NaN";"Produits à tartiner sucrés";"None";"e";"Carrefour";"Sucre, huile végétale de colza, cacao maigre en poudre 16%, graisse végétale de palme 11%*, lactose, émulsifiant : lécithines (tournesol), arôme.
peut contenir des traces de céréales contenant du gluten, de soja, d'arachides et de fruits à coque.
*ce produit contient de l'huile de palme certifiée durable par la rspo (table ronde pour une huile de palme durable). www.rspo.org"
 "Meli";"Meli Choco";"NaN";"Produits à tartiner sucrés";"None";"e";"Delhaize";"Sirop de sucre inverti, chocolat 22% (sucre, masse de cacao, sucre de cacao, émulsifiant (lécithine de _soja_, vanilline)), _lait_ maigre concentré 20%, graisses végétales (palme), miel 8%, émulsifiant (lécithine de _soja_), conservateur (sorbate de potassium, acétate de soude)"
 "Meli";"Meli Choco";"NaN";"Produits à tartiner sucrés";"None";"e";"Delhaize";"Sirop de sucre inverti, chocolat 22% (sucre, masse de cacao, sucre de cacao, émulsifiant (lécithine de _soja_, vanilline)), _lait_ maigre concentré 20%, graisses végétales (palme), miel 8%, émulsifiant (lécithine de _soja_), conservateur (sorbate de potassium, acétate de soude)"
 "Meli";"Meli Choco";"NaN";"Produits à tartiner sucrés";"None";"e";"Delhaize";"Sirop de sucre inverti, chocolat 22% (sucre, masse de cacao, sucre de cacao, émulsifiant (lécithine de _soja_, vanilline)), _lait_ maigre concentré 20%, graisses végétales (palme), miel 8%, émulsifiant (lécithine de _soja_), conservateur (sorbate de potassium, acétate de soude)"
 "vego";"Vego Crunchy";"NaN";"Produits à tartiner sucrés";"None";"e";"Ekoplaza";""
 "British Style";"Marmelade de la My";"NaN";"Produits à tartiner sucrés";"None";"c";"Lidl";"sucre, gimgembre
, eau, sirop de glucose - fructose, acidifiant: acide citrique, gélifiant : pectines, correcteur d'acidité : citrates de sodium"
 "Delinut";"Snack'n play";"NaN";"Produits à tartiner sucrés";"None";"e";"Aldi";"Gressins : farine de _blé_ type 'O', margarine végétale [huiles et graisses végétales (palme et tournesol), eau, émulsifiant: Mono - et di-glycérides d'acides gras (palme), sel], levure, sel, farine de malt de _blé_, émulsifiant: Esters monoacétyltartriques et diacétyltartriques des mono-et diglycérides d'acides gras (tournesol).
Pâte à tartiner aux noisettes: sucre, huile de colza, _noisettes_ (13 %), huile de palme, lactosérum en poudre (_lait_), cacao maigre en poudre (6 %), huile de tournesol, _lait_ écrémé en poudre, émulsifant: lécithines (tournesol), arôme naturel de vanille."
 "Nutella,Ferrero";"Nutella";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Sucre, huile de palme, _noisettes_ 13%, cacao maigre 7,4%, _lait_ écrémé en poudre 6,6%, _lactosérum_ en poudre, émulsifiants : lécithines (_soja_), vanilline."
 "Nutella,Ferrero";"Nutella";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Sucre, huile de palme, _noisettes_ 13%, cacao maigre 7,4%, _lait_ écrémé en poudre 6,6%, _lactosérum_ en poudre, émulsifiants : lécithines (_soja_), vanilline."
 "Nutella,Ferrero";"Nutella";"NaN";"Produits à tartiner sucrés";"None";"e";"";"Sucre, huile de palme, _noisettes_ 13%, cacao maigre 7,4%, _lait_ écrémé en poudre 6,6%, _lactosérum_ en poudre, émulsifiants : lécithines (_soja_), vanilline."
 "Vivis,Gayelord Hauser";"Marmelade d'Oranges Fructose";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Oranges 60% (dont jus à base de concentré), eau, fructose, jus concentré de citron, gélifiant: pectines, correcteur d'acidité: lactate de calcium, vitamine C."
 "Vivis,Gayelord Hauser";"Marmelade d'Oranges Fructose";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Oranges 60% (dont jus à base de concentré), eau, fructose, jus concentré de citron, gélifiant: pectines, correcteur d'acidité: lactate de calcium, vitamine C."
 "Vivis,Gayelord Hauser";"Marmelade d'Oranges Fructose";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Oranges 60% (dont jus à base de concentré), eau, fructose, jus concentré de citron, gélifiant: pectines, correcteur d'acidité: lactate de calcium, vitamine C."
 "U";"Confiture mirabelle 50% de fruits";"NaN";"Produits à tartiner sucrés";"None";"d";"Super U, Magasins U";"Mirabelles, sucre, sucre de canne 10%, gélifiant : pectine de fruits, acidifiant : acide citrique, antioxydant : acide ascorbique"
 "Leader Price";"Confiture de Myrtilles Fine Ligne";"NaN";"Produits à tartiner sucrés";"None";"c";"Leader Price";"Myrtilles - sucre - gélifiant : pectines - acidifiant : acide citrique."
 "Leader Price";"Confiture de Framboise";"NaN";"Produits à tartiner sucrés";"None";"d";"Leader Price";"Sucre, framboises, gélifiant : pectine de fruits, acidifiant : acide citrique."
 "Leader Price";"Confiture extra de cerise";"NaN";"Produits à tartiner sucrés";"None";"d";"Franprix, Leader Price";"Sucre - cerises - gélifiant : pectine de fruits - acidifiant : acide citrique."
 "Leader Price";"Confiture extra de cerise";"NaN";"Produits à tartiner sucrés";"None";"d";"Franprix, Leader Price";"Sucre - cerises - gélifiant : pectine de fruits - acidifiant : acide citrique."
 "Leader Price";"Confiture extra de cerise";"NaN";"Produits à tartiner sucrés";"None";"d";"Franprix, Leader Price";"Sucre - cerises - gélifiant : pectine de fruits - acidifiant : acide citrique."
 "Franprix";"Pâte à tartiner noisettes";"NaN";"Produits à tartiner sucrés";"None";"d";"Franprix";"Sucre, matières grasses végétales (huile de tournesol, beurre de cacao, huile de coco), _noisettes_ 13%, cacao fortement dégraissé en poudre 7.4%, poudre de lait écrémé, _lactosérum_ en poudre, émulsifiant : lécithines de tournesol, arôme. Traces d'_amandes_ et de _soja_."
 "Vergers des Alpilles";"Confiture de Fraises de Carpentras";"NaN";"Produits à tartiner sucrés";"None";"d";"";"Fraise de Carpentras, sucre de canne, gélifiant : pectine de fruits, acidifiant jus concentré de citron, préparé avec 56g de fruits pour 100g."
 "Lucien Georgelin";"Confiture de Lait";"NaN";"Produits à tartiner sucrés";"None";"e";"NaN";"Lait concentré reconstitué de Normandie 45% (poudre de entier, de Normandie, eau), crème stérilisée, sucre de canne, caramel (sucre, eau), protéines de lactosérum émulsifiant : mono et diglycérides d'acides gras."
 "Lucien Georgelin";"Confiture Extra Abricots du Roussillon";"NaN";"Produits à tartiner sucrés";"None";"d";"Auchan";"Abricots rouges du Roussillon 55g, sucre de canne, pectines, jus de citron concentré."
 "Les mousquetaires";"Confiture de Fraises";"NaN";"Produits à tartiner sucrés";"None";"b";"";""
 "Monoprix";"Confiture abricots";"NaN";"Produits à tartiner sucrés";"None";"c";"Monoprix";""
 "St. DALFOUR";"Rhapsodie de fruits Myrtille Sauvages";"NaN";"Produits à tartiner sucrés";"None";"c";"";"Myrtilles sauvages 51%, jus de fruits concentrés, gélifiant : pectine de fruit, jus de citron."
 "Jean Hervé";"Pâte à tartiner chocolade sans lait 40% noisette";"NaN";"Produits à tartiner sucrés";"None";"d";"";"_Noisettes_ 40%, Suc de canne intégral, _Amande blanche_, Poudre de cacao non dégraissé issu du commerce équitable 10%, Beurre de cacao, _Huile de noix_, Extrait de vanille, Sel de mer."
 "Les 4 Saisons";"Myrtille de Bretagne";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour, Magasins U";"Myrtille du Limousin, sucre, gélifiant : pectine, acidifiant : acide citrique"
 "Les 4 Saisons";"Myrtille de Bretagne";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour, Magasins U";"Myrtille du Limousin, sucre, gélifiant : pectine, acidifiant : acide citrique"
 "Les 4 Saisons";"Myrtille de Bretagne";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour, Magasins U";"Myrtille du Limousin, sucre, gélifiant : pectine, acidifiant : acide citrique"
 "Les 4 Saisons";"Myrtille de Bretagne";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour, Magasins U";"Myrtille du Limousin, sucre, gélifiant : pectine, acidifiant : acide citrique"
 "Carrefour Sélection,Carrefour";"Préparation de fruits : abricots et mangues";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour";"abricots 42%, sucre de canne, purée de mangues 21%, gélifiant: pectines de fruits, acidifiant: acide citrique."
 "Carrefour Sélection,Carrefour";"Préparation de fruits : abricots et mangues";"NaN";"Produits à tartiner sucrés";"None";"c";"Carrefour";"abricots 42%, sucre de canne, purée de mangues 21%, gélifiant: pectines de fruits, acidifiant: acide citrique."
 "Douceur du verger,Marque Repère";"Confiture Cerises Griottes";"NaN";"Produits à tartiner sucrés";"None";"c";"Leclerc";"Cerises griottes, sucre, sirop de glucose-fructose, acidifiant : acide citrique, gélifiant : pectines.
Préparée avec 50g de fruits pour 100g
Teneur totale en sucres : 60g pour 100g"
 "Les P'tites Tartines";"Confiture d'oranges de Corse et de clémentines";"NaN";"Produits à tartiner sucrés";"None";"d";"Grand Frais";"sucre de canne, oranges de Corse 23 %, clémentines 22 %, gélifiant : pectine de fruits, acidifiant : acide citrique."
 "Les P'tites Tartines";"Confiture d'oranges de Corse et de clémentines";"NaN";"Produits à tartiner sucrés";"None";"d";"Grand Frais";"sucre de canne, oranges de Corse 23 %, clémentines 22 %, gélifiant : pectine de fruits, acidifiant : acide citrique."
 "Bonne Maman";"Gelée extra pomme";"NaN";"Produits à tartiner sucrés";"None";"c";"";"jus de pomme, sucre, sucre roux de canne, jus de citrons concentré et, éventuellement, gélifiant : pectine de fruits."
 "Noiseraie";"Pâte à tartiner Choko Noir";"NaN";"Produits à tartiner sucrés";"None";"d";"";"DIENTS : sucre roux de canne*(l) du Brésil 36E, rezz (huile de tournesol* , beurre de cacao*), 22011) 15%, extrait de vanille* , sel. Sans gluten. ,ehgriqulture biologique."
 "Noiseraie";"Pâte à tartiner Choko Noir";"NaN";"Produits à tartiner sucrés";"None";"d";"";"DIENTS : sucre roux de canne*(l) du Brésil 36E, rezz (huile de tournesol* , beurre de cacao*), 22011) 15%, extrait de vanille* , sel. Sans gluten. ,ehgriqulture biologique."
 "Delhaize";"Confiture Fraise";"NaN";"Produits à tartiner sucrés";"None";"c";"Delhaize";"fruits 61% (fraises 55% jus de citron à base t de concentré 6%), sucre, sirop de glucose-fructose, gélifiant t(pectine). Prépare avec 61g de e fruits pour 100g. Teneur totale en sucres: 60g pour 100g."
 "Delhaise";"Confiture Fraise";"NaN";"Produits à tartiner sucrés";"None";"c";"Delhaize";"fruits* 61 % (frais es * 55 %, jus de Gem citron concentré* 6%), sucre de canne*, gélifiant Durc (pectine). Préparée avec 619 de fruits par 100g. Teneur totale en sUcres: 609 par 100g. Energ Aardbeienconfituur met een vleugje citroen. Ingrédiënten: vruchten* 61% (aardbeien* 55%. citroensap uit concentraat* 6%), rietsuiker, Matiem geleermiddel (pectine). Bereid met 61g vruchten per Vetten 100g. Totaalgehalte aan suikers:60g per 100g. donts Erdbeeren Konfitüre mit einem Hauch von Zitrone. Zutaten: Fruchtgehalt* 61% ( Erdbeeren* 55 %. Zitronensaft aus Konzentrat* 6%), Rohrzucker. Cucides waan davon je 100 g. Gesamtzucke rgehalt: 6Ogje 100g. Geliermittel (Pektin). Hergestellt aus 61g Früchten Kohlent Agriculture biologique / Biologische landbouw/ dont su Suikers Biologischer Anbou Fibres a Yezels"
 "P'tit Déli";"Chocopasta hazelnoten Boerinneke 400G";"NaN";"Produits à tartiner sucrés";"None";"e";"Delhaize";"Sucre, matières grasses végétales (huile de colza, palme, coco), noisettes (13%), cacao maigre en poudre, lait maigre en poudre, lactosérum en poudre (lait), farine de soja, émulsifiant: lécithine de soja"
 "NewTree";"Pâte à tartiner au chocolat au lait";"NaN";"Produits à tartiner sucrés";"None";"d";"Carrefour,Delhaize";"Glucose, chocolat au lait à min. 25% cacao (sucre, poudre de lait entier, beurre de cacao, pâte de cacao, émulsifiant: lécithine de soja, arôme naturel de vanille), lait entier, sirop de sucre inverti, fibres (chicorée), cacao maigre en poudre, conservateur: sorbate de potassium, sel. SANS GLUTEN. Peut contenir des traces de fruits à coques. A conserver en dessous de 18°C."
 "Aicha";"Confiture De Fraises Aicha";"NaN";"Produits à tartiner sucrés";"None";"c";"NaN";"Fraises, sucre, pectine de fruits, acidifiant : acide citrique"
 "Pernigotti";"Pernigotti Gianduia Crema Spalmabile Nut";"NaN";"Produits à tartiner sucrés";"None";"e";"";"gianduia nut (30%: Sugar, powdet, emulsifier. soy lecithin. Cocoa: min.), sugart hazelnuts (19%), skim milk powder, anhyt Perl : 100 g - Energia / 2210kJ /529kal - Di cui acidi grassi saturi I Of which saturates: 7,5g - Carboidrati /Carbohydrate: 55g - Di cui SugarS:55g-Proteinelfrotein: Conservare in luogofresco Alontanoda"
 "Pernigotti";"Pernigotti Gianduia Crema Spalmabile Nut";"NaN";"Produits à tartiner sucrés";"None";"e";"";"gianduia nut (30%: Sugar, powdet, emulsifier. soy lecithin. Cocoa: min.), sugart hazelnuts (19%), skim milk powder, anhyt Perl : 100 g - Energia / 2210kJ /529kal - Di cui acidi grassi saturi I Of which saturates: 7,5g - Carboidrati /Carbohydrate: 55g - Di cui SugarS:55g-Proteinelfrotein: Conservare in luogofresco Alontanoda"
